"","latitude","longitude","temperature_b","salinity_b","depth","sediment","abundance","AMM_HSI","GMM_HSI"
"1",39.85,-70.4,5.60755866521739,35.078750326087,-839.5,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"2",41.9,-65.6,4.2287745,34.91471825,-957.400024414062,"sd/st/cl",8.23787163425556,0.418773893430583,0.258059849373361
"3",40.7,-66.7,4.618479,34.9304061666667,-894.5,"sd-cl/st",0.0358893386259696,0.182649901867249,0
"4",39.95,-69.2,5.56916611470588,35.0472422352941,-823.599975585938,"cl-st/sd",0.0127162115148362,0.231784206996348,0.20117158893598
"5",40.55,-67,4.79560905,34.9590869444444,-833.200012207031,"cl-st/sd",0.0170157468491813,0.192584177770813,0
"6",39.9,-70.7,6.2246815,35.1275575,-564.400024414062,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"7",40,-70.5,7.07853392972973,35.2248527972973,-517.599975585938,"cl-st/sd",0.0152364320163734,0.355798718262214,0.287365587959266
"8",40.2,-68.25,5.450123307,35.03476555,-1028.30004882812,"cl-st/sd",0.0100914148106007,0.192584177770813,0
"9",41.05,-66.3,4.33072611666667,34.9050766666667,-1062.80004882812,"sd-cl/st",0.389925732071257,0.200218725238377,0.15368191243824
"10",40.3,-68.15,5.85486409318182,35.0538612727273,-612,"cl-st/sd",0.0100914148106007,0.231784206996348,0.20117158893598
"11",40.35,-67.45,4.85845225263158,34.9753102631579,-822.299987792969,"cl-st/sd",0.0117471402742839,0.192584177770813,0
"12",39.9,-69.35,4.75021231666667,34.9753576666667,-801.900024414062,"cl-st/sd",0.0137901645906546,0.192584177770813,0
"13",39.9,-70.45,6.23540196538462,35.142521,-571.599975585938,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"14",40.9,-66.5,5.233285175,34.95537625,-533.5,"cl-st/sd",0.154005463715081,0.192584177770813,0
"15",39.95,-70.5,6.49379910333333,35.1686228111111,-710,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"16",41.85,-65.65,4.3321891,34.9207791666667,-992.900024414062,"sd/st/cl",8.23787163425556,0.418773893430583,0.258059849373361
"17",40.05,-68.8,5.36720143404255,35.0345139574468,-985.099975585938,"cl-st/sd",0.011347125791778,0.192584177770813,0
"18",39.9,-70.35,6.38505305,35.1599329375,-661.700012207031,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"19",41.9,-65.65,4.44281005,34.9290081666667,-619.700012207031,"sd",8.23787163425556,0.151205070059454,0
"20",40.75,-66.7,5.23427605,34.9732995,-581.400024414062,"cl-st/sd",0.0358893386259696,0.192584177770813,0
"21",40.3,-67.6,4.96494591428571,34.98899425,-874.900024414062,"cl-st/sd",0.0117471402742839,0.192584177770813,0
"22",39.85,-69.85,5.2718089525,35.037094475,-819.900024414062,"cl-st/sd",0.0152364320163734,0.192584177770813,0
"23",42.05,-65.55,4.645898,34.9440715,-706.700012207031,"gr-sd",8.37110643554093,0.214994987508923,0
"24",40.15,-68.45,5.9382347372093,35.0724851860465,-668.400024414062,"sd-st/cl",0.0109386913265512,0.258184837146667,0.227586416190716
"25",40.6,-66.9,5.2593576,34.9881861111111,-606,"cl-st/sd",0.0358893386259696,0.192584177770813,0
"26",40.05,-69.05,6.29176618645833,35.09794778125,-710.200012207031,"sd/st/cl",0.0127162115148362,0.440405099284989,0.31539613571739
"27",40.65,-66.8,4.64518001666667,34.9373516666667,-745.599975585938,"cl-st/sd",0.0358893386259696,0.192584177770813,0
"28",40.3,-67.75,5.47697660694444,35.0362317222222,-698,"cl-st/sd",0.0105466291436437,0.192584177770813,0
"29",39.85,-70.85,4.696684,34.9890465,-908.900024414062,"sd-cl/st",0.0152364320163734,0.182649901867249,0
"30",40.5,-67,4.61322455,34.9499538,-826.099975585938,"sd-cl/st",0.0170157468491813,0.182649901867249,0
"31",40.35,-67.55,5.5963190673913,35.0386629565217,-650.200012207031,"cl-st/sd",0.0117471402742839,0.231784206996348,0.20117158893598
"32",40.3,-67.55,4.68883389204546,34.96446925,-1032,"cl-st/sd",0.0117471402742839,0.192584177770813,0
"33",39.85,-70.3,5.62296298125,35.078722484375,-848.900024414062,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"34",39.9,-70.15,6.40166140555556,35.1524668611111,-603,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"35",41.25,-66.15,4.25734401666667,34.898252,-994.200012207031,"cl-st/sd",1.46864219174566,0.210153001141941,0.164600336085082
"36",39.9,-70.9,5.4025235,35.0529565,-584.799987792969,"cl-st/sd",0.0152364320163734,0.192584177770813,0
"37",39.9,-70.25,6.16631791071429,35.1372026428571,-1071.30004882812,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"38",39.9,-70.65,6.5749901,35.1594106666667,-514.599975585938,"cl-st/sd",0.0152364320163734,0.355798718262214,0.287365587959266
"39",39.85,-69.95,5.46733937804878,35.0575993902439,-989.400024414062,"cl-st/sd",0.0152364320163734,0.192584177770813,0
"40",39.85,-70.05,5.21222527291667,35.0347045,-983.299987792969,"cl-st/sd",0.0152364320163734,0.192584177770813,0
"41",40.05,-68.7,5.58335432121212,35.0403331060606,-856.400024414062,"cl-st/sd",0.011347125791778,0.231784206996348,0.20117158893598
"42",40.3,-67.85,5.29800892946429,35.0234211875,-803,"cl-st/sd",0.0105466291436437,0.192584177770813,0
"43",41.8,-65.65,4.1916589,34.91109425,-1053,"sd/st/cl",8.23787163425556,0.418773893430583,0.258059849373361
"44",40.85,-66.5,4.402157425,34.9118835,-1041.69995117188,"sd-cl/st",0.154005463715081,0.200218725238377,0.15368191243824
"45",40.95,-66.4,4.6121757,34.9173175,-817.799987792969,"sd-cl/st",0.154005463715081,0.182649901867249,0
"46",41.35,-66.1,5.11091313333333,34.9094161666667,-793.700012207031,"cl-st/sd",2.57500337547921,0.192584177770813,0
"47",39.9,-70.4,6.61443482,35.17934415,-551,"cl-st/sd",0.0152364320163734,0.355798718262214,0.287365587959266
"48",40.6,-66.85,4.57929217,34.9367219,-794.799987792969,"cl-st/sd",0.0358893386259696,0.192584177770813,0
"49",39.9,-70.05,6.42472352,35.1564363,-572,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"50",39.9,-70.2,6.15366437419355,35.1320981290323,-754.599975585938,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
"51",39.85,-70.65,5.211748075,35.033187375,-767.099975585938,"cl-st/sd",0.0152364320163734,0.192584177770813,0
"52",41.3,-66.1,4.38149708333333,34.9120626666667,-722.700012207031,"cl-st/sd",1.46864219174566,0.210153001141941,0.164600336085082
"53",40.4,-67.35,5.42259755,35.0140856521739,-582.400024414062,"cl-st/sd",0.013490655833469,0.192584177770813,0
"54",39.9,-70.5,5.91492995,35.111848,-996.400024414062,"cl-st/sd",0.0152364320163734,0.231784206996348,0.20117158893598
