"","CRUISE","STATION","STATION_ID","STRATUM","AREA","BOTTOM_TYPE","COMMON_NAME","SVSPP","SEX","LENGTH"
"407",24151,9,"370-2",37,515,"ROUGH","CUSK",84,0,51
"408",24151,9,"370-2",37,515,"ROUGH","CUSK",84,0,69
"409",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,54
"410",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,51
"411",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,57
"412",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,53
"413",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,58
"414",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,49
"415",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,50
"416",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,50
"417",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,55
"418",25151,9,"260-1",26,513,"ROUGH","CUSK",84,0,57
"419",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,50
"420",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,63
"421",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,46
"422",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,60
"423",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,68
"424",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,45
"425",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,67
"426",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,51
"427",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,46
"428",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,51
"429",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,54
"430",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,50
"431",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,50
"432",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,53
"433",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,59
"434",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,62
"435",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,74
"436",24151,10,"370-3",37,515,"ROUGH","CUSK",84,0,68
"437",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,77
"438",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,49
"439",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,54
"440",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,47
"441",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,51
"442",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,58
"443",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,54
"444",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,52
"445",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,48
"446",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,69
"447",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,50
"448",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,63
"449",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,41
"450",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,58
"451",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,46
"452",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,57
"453",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,64
"454",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,39
"455",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,70
"456",25151,13,"370-6",37,513,"ROUGH","CUSK",84,0,30
"457",25151,14,"370-4",37,515,"ROUGH","CUSK",84,0,54
"458",25151,14,"370-4",37,515,"ROUGH","CUSK",84,0,69
"459",25151,14,"370-4",37,515,"ROUGH","CUSK",84,0,57
"460",25151,14,"370-4",37,515,"ROUGH","CUSK",84,0,50
"461",25151,15,"370-1",37,515,"ROUGH","CUSK",84,0,71
"462",25151,16,"370-5",37,515,"ROUGH","CUSK",84,0,63
"463",25151,16,"370-5",37,515,"ROUGH","CUSK",84,0,60
"464",24151,13,"360-6",36,515,"ROUGH","CUSK",84,0,60
