,CRUISE,STATION,STATION_ID,STRATUM,AREA,BOTTOM_TYPE,COMMON_NAME,SVSPP,SEX,LENGTH
632,25142,11,270-1,27,514,ROUGH,CUSK,84,0,71
633,25142,11,270-1,27,514,ROUGH,CUSK,84,0,63
634,25142,11,270-1,27,514,ROUGH,CUSK,84,0,59
635,25142,11,270-1,27,514,ROUGH,CUSK,84,0,56
636,25142,11,270-1,27,514,ROUGH,CUSK,84,0,78
637,25142,11,270-1,27,514,ROUGH,CUSK,84,0,56
638,25142,11,270-1,27,514,ROUGH,CUSK,84,0,62
639,25142,11,270-1,27,514,ROUGH,CUSK,84,0,63
640,25142,11,270-1,27,514,ROUGH,CUSK,84,0,72
641,25142,11,270-1,27,514,ROUGH,CUSK,84,0,86
642,25142,11,270-1,27,514,ROUGH,CUSK,84,0,64
643,25142,11,270-1,27,514,ROUGH,CUSK,84,0,68
644,25142,11,270-1,27,514,ROUGH,CUSK,84,0,61
645,25142,11,270-1,27,514,ROUGH,CUSK,84,0,57
646,25142,11,270-1,27,514,ROUGH,CUSK,84,0,47
647,25142,11,270-1,27,514,ROUGH,CUSK,84,0,64
648,25142,12,260-3,26,514,ROUGH,CUSK,84,0,51
649,25142,12,260-3,26,514,ROUGH,CUSK,84,0,57
650,25142,15,270-4,27,513,ROUGH,CUSK,84,0,62
651,25142,15,270-4,27,513,ROUGH,CUSK,84,0,39
652,25142,15,270-4,27,513,ROUGH,CUSK,84,0,52
653,25142,15,270-4,27,513,ROUGH,CUSK,84,0,59
654,25142,4,370-2,37,513,ROUGH,CUSK,84,0,69
655,25142,4,370-2,37,513,ROUGH,CUSK,84,0,68
656,25142,4,370-2,37,513,ROUGH,CUSK,84,0,65
657,25142,4,370-2,37,513,ROUGH,CUSK,84,0,55
658,25142,4,370-2,37,513,ROUGH,CUSK,84,0,60
659,25142,4,370-2,37,513,ROUGH,CUSK,84,0,58
660,25142,4,370-2,37,513,ROUGH,CUSK,84,0,65
661,25142,4,370-2,37,513,ROUGH,CUSK,84,0,63
662,25142,4,370-2,37,513,ROUGH,CUSK,84,0,67
663,25142,4,370-2,37,513,ROUGH,CUSK,84,0,66
664,25142,4,370-2,37,513,ROUGH,CUSK,84,0,63
665,25142,4,370-2,37,513,ROUGH,CUSK,84,0,50
666,25142,4,370-2,37,513,ROUGH,CUSK,84,0,65
667,25142,4,370-2,37,513,ROUGH,CUSK,84,0,56
668,25142,4,370-2,37,513,ROUGH,CUSK,84,0,55
669,25142,4,370-2,37,513,ROUGH,CUSK,84,0,58
670,25142,4,370-2,37,513,ROUGH,CUSK,84,0,60
671,25142,4,370-2,37,513,ROUGH,CUSK,84,0,58
672,25142,4,370-2,37,513,ROUGH,CUSK,84,0,47
673,25142,4,370-2,37,513,ROUGH,CUSK,84,0,53
674,25142,4,370-2,37,513,ROUGH,CUSK,84,0,58
675,25142,4,370-2,37,513,ROUGH,CUSK,84,0,66
676,25142,4,370-2,37,513,ROUGH,CUSK,84,0,65
677,25142,4,370-2,37,513,ROUGH,CUSK,84,0,53
678,25142,4,370-2,37,513,ROUGH,CUSK,84,0,53
679,25142,4,370-2,37,513,ROUGH,CUSK,84,0,58
680,25142,4,370-2,37,513,ROUGH,CUSK,84,0,63
681,25142,4,370-2,37,513,ROUGH,CUSK,84,0,61
682,25142,4,370-2,37,513,ROUGH,CUSK,84,0,66
683,25142,4,370-2,37,513,ROUGH,CUSK,84,0,61
684,25142,4,370-2,37,513,ROUGH,CUSK,84,0,69
685,25142,4,370-2,37,513,ROUGH,CUSK,84,0,57
686,25142,4,370-2,37,513,ROUGH,CUSK,84,0,59
687,25142,4,370-2,37,513,ROUGH,CUSK,84,0,52
688,25142,4,370-2,37,513,ROUGH,CUSK,84,0,61
689,25142,8,280-1,28,514,ROUGH,CUSK,84,0,63
690,25142,8,280-1,28,514,ROUGH,CUSK,84,0,64
691,25142,10,260-4,26,514,ROUGH,CUSK,84,0,53
692,24142,5,370-4,37,515,ROUGH,CUSK,84,0,59
693,24142,5,370-4,37,515,ROUGH,CUSK,84,0,58
694,24142,5,370-4,37,515,ROUGH,CUSK,84,0,58
695,24142,5,370-4,37,515,ROUGH,CUSK,84,0,53
696,24142,5,370-4,37,515,ROUGH,CUSK,84,0,58
697,24142,5,370-4,37,515,ROUGH,CUSK,84,0,60
698,24142,5,370-4,37,515,ROUGH,CUSK,84,0,57
699,24142,5,370-4,37,515,ROUGH,CUSK,84,0,70
700,24142,5,370-4,37,515,ROUGH,CUSK,84,0,59
701,24142,5,370-4,37,515,ROUGH,CUSK,84,0,65
702,24142,5,370-4,37,515,ROUGH,CUSK,84,0,68
703,24142,5,370-4,37,515,ROUGH,CUSK,84,0,57
704,24142,5,370-4,37,515,ROUGH,CUSK,84,0,59
705,24142,5,370-4,37,515,ROUGH,CUSK,84,0,63
706,24142,5,370-4,37,515,ROUGH,CUSK,84,0,58
707,24142,5,370-4,37,515,ROUGH,CUSK,84,0,55
708,24142,5,370-4,37,515,ROUGH,CUSK,84,0,63
709,24142,5,370-4,37,515,ROUGH,CUSK,84,0,61
710,24142,5,370-4,37,515,ROUGH,CUSK,84,0,52
711,24142,5,370-4,37,515,ROUGH,CUSK,84,0,51
712,24142,5,370-4,37,515,ROUGH,CUSK,84,0,55
713,24142,5,370-4,37,515,ROUGH,CUSK,84,0,49
714,24142,5,370-4,37,515,ROUGH,CUSK,84,0,62
715,24142,5,370-4,37,515,ROUGH,CUSK,84,0,56
716,24142,5,370-4,37,515,ROUGH,CUSK,84,0,70
717,24142,5,370-4,37,515,ROUGH,CUSK,84,0,55
718,24142,5,370-4,37,515,ROUGH,CUSK,84,0,53
719,24142,3,370-3,37,515,ROUGH,CUSK,84,0,61
720,24142,3,370-3,37,515,ROUGH,CUSK,84,0,57
721,24142,3,370-3,37,515,ROUGH,CUSK,84,0,48
722,24142,3,370-3,37,515,ROUGH,CUSK,84,0,54
723,24142,3,370-3,37,515,ROUGH,CUSK,84,0,53
724,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
725,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
726,24142,4,370-1,37,515,ROUGH,CUSK,84,0,64
727,24142,4,370-1,37,515,ROUGH,CUSK,84,0,68
728,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
729,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
730,24142,4,370-1,37,515,ROUGH,CUSK,84,0,54
731,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
732,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
733,24142,4,370-1,37,515,ROUGH,CUSK,84,0,66
734,24142,4,370-1,37,515,ROUGH,CUSK,84,0,50
735,24142,4,370-1,37,515,ROUGH,CUSK,84,0,65
736,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
737,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
738,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
739,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
740,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
741,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
742,24142,4,370-1,37,515,ROUGH,CUSK,84,0,54
743,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
744,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
745,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
746,24142,4,370-1,37,515,ROUGH,CUSK,84,0,62
747,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
748,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
749,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
750,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
751,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
752,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
753,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
754,24142,4,370-1,37,515,ROUGH,CUSK,84,0,43
755,24142,4,370-1,37,515,ROUGH,CUSK,84,0,48
756,24142,4,370-1,37,515,ROUGH,CUSK,84,0,71
757,24142,4,370-1,37,515,ROUGH,CUSK,84,0,46
758,24142,4,370-1,37,515,ROUGH,CUSK,84,0,48
759,24142,4,370-1,37,515,ROUGH,CUSK,84,0,46
760,24142,4,370-1,37,515,ROUGH,CUSK,84,0,44
761,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
762,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
763,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
764,24142,4,370-1,37,515,ROUGH,CUSK,84,0,48
765,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
766,24142,4,370-1,37,515,ROUGH,CUSK,84,0,55
767,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
768,24142,4,370-1,37,515,ROUGH,CUSK,84,0,50
769,24142,4,370-1,37,515,ROUGH,CUSK,84,0,64
770,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
771,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
772,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
773,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
774,24142,4,370-1,37,515,ROUGH,CUSK,84,0,62
775,24142,4,370-1,37,515,ROUGH,CUSK,84,0,54
776,24142,4,370-1,37,515,ROUGH,CUSK,84,0,48
777,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
778,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
779,24142,4,370-1,37,515,ROUGH,CUSK,84,0,50
780,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
781,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
782,24142,4,370-1,37,515,ROUGH,CUSK,84,0,62
783,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
784,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
785,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
786,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
787,24142,4,370-1,37,515,ROUGH,CUSK,84,0,62
788,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
789,24142,4,370-1,37,515,ROUGH,CUSK,84,0,49
790,24142,4,370-1,37,515,ROUGH,CUSK,84,0,67
791,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
792,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
793,24142,4,370-1,37,515,ROUGH,CUSK,84,0,56
794,24142,4,370-1,37,515,ROUGH,CUSK,84,0,44
795,24142,4,370-1,37,515,ROUGH,CUSK,84,0,57
796,24142,4,370-1,37,515,ROUGH,CUSK,84,0,55
797,24142,4,370-1,37,515,ROUGH,CUSK,84,0,55
798,24142,4,370-1,37,515,ROUGH,CUSK,84,0,49
799,24142,4,370-1,37,515,ROUGH,CUSK,84,0,66
800,24142,4,370-1,37,515,ROUGH,CUSK,84,0,60
801,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
802,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
803,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
804,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
805,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
806,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
807,24142,4,370-1,37,515,ROUGH,CUSK,84,0,62
808,24142,4,370-1,37,515,ROUGH,CUSK,84,0,51
809,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
810,24142,4,370-1,37,515,ROUGH,CUSK,84,0,47
811,24142,4,370-1,37,515,ROUGH,CUSK,84,0,46
812,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
813,24142,4,370-1,37,515,ROUGH,CUSK,84,0,63
814,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
815,24142,4,370-1,37,515,ROUGH,CUSK,84,0,55
816,24142,4,370-1,37,515,ROUGH,CUSK,84,0,51
817,24142,4,370-1,37,515,ROUGH,CUSK,84,0,65
818,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
819,24142,4,370-1,37,515,ROUGH,CUSK,84,0,51
820,24142,4,370-1,37,515,ROUGH,CUSK,84,0,51
821,24142,4,370-1,37,515,ROUGH,CUSK,84,0,63
822,24142,4,370-1,37,515,ROUGH,CUSK,84,0,51
823,24142,4,370-1,37,515,ROUGH,CUSK,84,0,63
824,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
825,24142,4,370-1,37,515,ROUGH,CUSK,84,0,53
826,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
827,24142,4,370-1,37,515,ROUGH,CUSK,84,0,50
828,24142,4,370-1,37,515,ROUGH,CUSK,84,0,45
829,24142,4,370-1,37,515,ROUGH,CUSK,84,0,71
830,24142,4,370-1,37,515,ROUGH,CUSK,84,0,71
831,24142,4,370-1,37,515,ROUGH,CUSK,84,0,70
832,24142,4,370-1,37,515,ROUGH,CUSK,84,0,83
833,24142,4,370-1,37,515,ROUGH,CUSK,84,0,44
834,24142,4,370-1,37,515,ROUGH,CUSK,84,0,59
835,24142,4,370-1,37,515,ROUGH,CUSK,84,0,66
836,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
837,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
838,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
839,24142,4,370-1,37,515,ROUGH,CUSK,84,0,58
840,24142,4,370-1,37,515,ROUGH,CUSK,84,0,66
841,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
842,24142,4,370-1,37,515,ROUGH,CUSK,84,0,69
843,24142,4,370-1,37,515,ROUGH,CUSK,84,0,61
844,24142,4,370-1,37,515,ROUGH,CUSK,84,0,52
845,24142,4,370-1,37,515,ROUGH,CUSK,84,0,66
846,24142,4,370-1,37,515,ROUGH,CUSK,84,0,54
847,24142,4,370-1,37,515,ROUGH,CUSK,84,0,54
848,24142,4,370-1,37,515,ROUGH,CUSK,84,0,43
849,25142,19,360-2,36,515,ROUGH,CUSK,84,0,52
850,25142,19,360-2,36,515,ROUGH,CUSK,84,0,62
851,25142,19,360-2,36,515,ROUGH,CUSK,84,0,48
852,25142,19,360-2,36,515,ROUGH,CUSK,84,0,58
853,25142,19,360-2,36,515,ROUGH,CUSK,84,0,48
854,25142,19,360-2,36,515,ROUGH,CUSK,84,0,50
855,25142,19,360-2,36,515,ROUGH,CUSK,84,0,61
856,25142,19,360-2,36,515,ROUGH,CUSK,84,0,62
857,25142,19,360-2,36,515,ROUGH,CUSK,84,0,47
858,25142,19,360-2,36,515,ROUGH,CUSK,84,0,47
859,25142,19,360-2,36,515,ROUGH,CUSK,84,0,46
860,25142,19,360-2,36,515,ROUGH,CUSK,84,0,41
861,25142,19,360-2,36,515,ROUGH,CUSK,84,0,43
862,25142,19,360-2,36,515,ROUGH,CUSK,84,0,49
863,25142,20,360-3,36,515,ROUGH,CUSK,84,0,62
864,25142,20,360-3,36,515,ROUGH,CUSK,84,0,46
865,25142,20,360-3,36,515,ROUGH,CUSK,84,0,49
866,25142,20,360-3,36,515,ROUGH,CUSK,84,0,61
867,25142,20,360-3,36,515,ROUGH,CUSK,84,0,62
868,25142,20,360-3,36,515,ROUGH,CUSK,84,0,69
869,25142,20,360-3,36,515,ROUGH,CUSK,84,0,56
870,25142,20,360-3,36,515,ROUGH,CUSK,84,0,60
871,25142,20,360-3,36,515,ROUGH,CUSK,84,0,58
872,25142,20,360-3,36,515,ROUGH,CUSK,84,0,52
873,25142,20,360-3,36,515,ROUGH,CUSK,84,0,53
874,25142,20,360-3,36,515,ROUGH,CUSK,84,0,57
875,25142,20,360-3,36,515,ROUGH,CUSK,84,0,37
876,25142,20,360-3,36,515,ROUGH,CUSK,84,0,49
877,25142,20,360-3,36,515,ROUGH,CUSK,84,0,53
878,25142,23,360-5,36,515,ROUGH,CUSK,84,0,70
879,25142,23,360-5,36,515,ROUGH,CUSK,84,0,68
880,25142,23,360-5,36,515,ROUGH,CUSK,84,0,81
881,25142,23,360-5,36,515,ROUGH,CUSK,84,0,69
882,25142,23,360-5,36,515,ROUGH,CUSK,84,0,58
883,25142,23,360-5,36,515,ROUGH,CUSK,84,0,71
884,25142,23,360-5,36,515,ROUGH,CUSK,84,0,50
885,25142,23,360-5,36,515,ROUGH,CUSK,84,0,58
886,25142,23,360-5,36,515,ROUGH,CUSK,84,0,63
887,25142,23,360-5,36,515,ROUGH,CUSK,84,0,64
888,25142,23,360-5,36,515,ROUGH,CUSK,84,0,60
889,25142,23,360-5,36,515,ROUGH,CUSK,84,0,53
890,25142,23,360-5,36,515,ROUGH,CUSK,84,0,55
891,25142,23,360-5,36,515,ROUGH,CUSK,84,0,56
892,25142,23,360-5,36,515,ROUGH,CUSK,84,0,52
893,25142,23,360-5,36,515,ROUGH,CUSK,84,0,62
894,25142,23,360-5,36,515,ROUGH,CUSK,84,0,70
895,25142,23,360-5,36,515,ROUGH,CUSK,84,0,62
896,25142,23,360-5,36,515,ROUGH,CUSK,84,0,65
897,25142,23,360-5,36,515,ROUGH,CUSK,84,0,55
898,25142,23,360-5,36,515,ROUGH,CUSK,84,0,76
899,25142,23,360-5,36,515,ROUGH,CUSK,84,0,61
900,25142,23,360-5,36,515,ROUGH,CUSK,84,0,65
901,25142,23,360-5,36,515,ROUGH,CUSK,84,0,65
902,25142,23,360-5,36,515,ROUGH,CUSK,84,0,68
903,25142,23,360-5,36,515,ROUGH,CUSK,84,0,69
904,25142,23,360-5,36,515,ROUGH,CUSK,84,0,65
905,25142,23,360-5,36,515,ROUGH,CUSK,84,0,61
906,25142,23,360-5,36,515,ROUGH,CUSK,84,0,74
907,25142,23,360-5,36,515,ROUGH,CUSK,84,0,56
908,25142,23,360-5,36,515,ROUGH,CUSK,84,0,62
909,25142,23,360-5,36,515,ROUGH,CUSK,84,0,75
910,25142,23,360-5,36,515,ROUGH,CUSK,84,0,79
911,25142,23,360-5,36,515,ROUGH,CUSK,84,0,71
912,25142,23,360-5,36,515,ROUGH,CUSK,84,0,63
913,25142,26,360-6,36,515,ROUGH,CUSK,84,0,72
914,25142,26,360-6,36,515,ROUGH,CUSK,84,0,65
915,25142,28,290-3,29,522,ROUGH,CUSK,84,0,66
916,25142,29,290-4,29,464,ROUGH,CUSK,84,0,58
917,25142,29,290-4,29,464,ROUGH,CUSK,84,0,59
918,25142,29,290-4,29,464,ROUGH,CUSK,84,0,51
919,25142,29,290-4,29,464,ROUGH,CUSK,84,0,58
920,25142,29,290-4,29,464,ROUGH,CUSK,84,0,63
921,25142,29,290-4,29,464,ROUGH,CUSK,84,0,40
922,25142,29,290-4,29,464,ROUGH,CUSK,84,0,48
923,25142,29,290-4,29,464,ROUGH,CUSK,84,0,51
924,25142,29,290-4,29,464,ROUGH,CUSK,84,0,44
925,25142,29,290-4,29,464,ROUGH,CUSK,84,0,48
926,25142,29,290-4,29,464,ROUGH,CUSK,84,0,48
927,25142,29,290-4,29,464,ROUGH,CUSK,84,0,68
928,25142,29,290-4,29,464,ROUGH,CUSK,84,0,61
929,25142,29,290-4,29,464,ROUGH,CUSK,84,0,60
930,25142,29,290-4,29,464,ROUGH,CUSK,84,0,46
931,25142,29,290-4,29,464,ROUGH,CUSK,84,0,62
932,25142,29,290-4,29,464,ROUGH,CUSK,84,0,60
933,25142,29,290-4,29,464,ROUGH,CUSK,84,0,52
934,25142,29,290-4,29,464,ROUGH,CUSK,84,0,52
935,25142,29,290-4,29,464,ROUGH,CUSK,84,0,45
936,25142,29,290-4,29,464,ROUGH,CUSK,84,0,41
937,25142,29,290-4,29,464,ROUGH,CUSK,84,0,52
938,25142,29,290-4,29,464,ROUGH,CUSK,84,0,55
939,25142,29,290-4,29,464,ROUGH,CUSK,84,0,46
940,25142,29,290-4,29,464,ROUGH,CUSK,84,0,47
941,24141,34,290-6,29,515,ROUGH,CUSK,84,0,56
942,24141,31,290-4,29,561,ROUGH,CUSK,84,0,55
943,24141,4,260-2,26,513,ROUGH,CUSK,84,0,58
944,24141,28,360-1,36,515,ROUGH,CUSK,84,0,49
945,24141,22,360-6,36,515,ROUGH,CUSK,84,0,43
946,24141,22,360-6,36,515,ROUGH,CUSK,84,0,66
947,24141,22,360-6,36,515,ROUGH,CUSK,84,0,52
948,24141,22,360-6,36,515,ROUGH,CUSK,84,0,45
949,24141,22,360-6,36,515,ROUGH,CUSK,84,0,57
950,24141,16,370-6,37,515,ROUGH,CUSK,84,0,59
951,24141,16,370-6,37,515,ROUGH,CUSK,84,0,61
952,24141,16,370-6,37,515,ROUGH,CUSK,84,0,63
953,24141,16,370-6,37,515,ROUGH,CUSK,84,0,50
954,24141,10,370-4,37,515,ROUGH,CUSK,84,0,65
955,24141,10,370-4,37,515,ROUGH,CUSK,84,0,46
956,24141,10,370-4,37,515,ROUGH,CUSK,84,0,48
957,24141,10,370-4,37,515,ROUGH,CUSK,84,0,53
958,24141,10,370-4,37,515,ROUGH,CUSK,84,0,63
959,24141,10,370-4,37,515,ROUGH,CUSK,84,0,43
960,24141,10,370-4,37,515,ROUGH,CUSK,84,0,47
961,24141,10,370-4,37,515,ROUGH,CUSK,84,0,40
962,24141,8,280-2,NA,515,ROUGH,CUSK,84,0,62
